district_id,match_2001_status,match_2011_status,matched_in_both,matched_in_2001_only,matched_in_2011_only,unresolved_in_both,requires_manual_review
IND_JHARKHAND_WEST_SINGHBHUM,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_KARNATAKA_BAGALKOT,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_BANGALORE_RURAL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_BELGAUM,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_BELLARY,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_BENGALURU_URBAN,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_KARNATAKA_BIDAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_BIJAPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_CHAMARAJANAGAR,matched_exact_unique,fuzzy_candidate_only,False,True,False,False,True
IND_KARNATAKA_CHIKBALLAPUR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_KARNATAKA_CHIKMAGALUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_CHITRADURGA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_DAKSHIN_KANNAD,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_KARNATAKA_DAVANGERE,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_KARNATAKA_DHARWAD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_GADAG,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_GULBARGA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_HASSAN,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_HAVERI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_KODAGU,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_KOLAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_KOPPAL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_MANDYA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_MYSORE,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_RAICHUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_RAMANAGARA,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_KARNATAKA_SHIMOGA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_TUMKUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_UDUPI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KARNATAKA_UTTAR_KANNAD,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_KARNATAKA_YADGIR,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_KERALA_ALAPPUZHA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KERALA_ERNAKULAM,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KERALA_IDUKKI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KERALA_KANNUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KERALA_KASARAGOD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KERALA_KOLLAM,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KERALA_KOTTAYAM,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KERALA_KOZHIKODE,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KERALA_MALAPPURAM,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KERALA_PALAKKAD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KERALA_PATHANAMTHITTA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KERALA_THIRUVANANTHAPURAM,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KERALA_THRISSUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_KERALA_WAYANAD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_AGAR_MALWA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_ALIRAJPUR,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_MADHYA_PRADESH_ANUPPUR,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_MADHYA_PRADESH_ASHOKNAGAR,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_MADHYA_PRADESH_BALAGHAT,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_BARWANI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_BASTAR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_BETUL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_BHIND,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_BHOPAL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_BILASPUR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_BURHANPUR,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_MADHYA_PRADESH_CHHATARPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_CHHINDWARA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_DAMOH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_DANTEWADA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_DATIA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_DEWAS,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_DHAMTARI,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_DHAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_DINDORI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_DURG,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_GUNA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_GWALIOR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_HARDA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_HOSHANGABAD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_INDORE,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_JABALPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_JANJGIR_CHAMPA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_JASHPUR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_JHABUA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_KABIRDHAM,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_KANKER,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_KATNI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_KHANDWA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_KHARGONE,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_KORBA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_KOREA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_MAHASAMUND,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_MANDLA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_MANDSAUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_MORENA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_NARSINGHPUR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_NEEMUCH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_PANNA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_RAIPUR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_RAISEN,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_RAJGARH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_RAJNANDGAON,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_RATLAM,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_REWA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_SAGAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_SATNA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_SEHORE,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_SEONI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_SHAHDOL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_SHAJAPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_SHEOPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_SHIVPURI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_SIDHI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_SINGRAULI,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_MADHYA_PRADESH_SURGUJA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MADHYA_PRADESH_TIKAMGARH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_UJJAIN,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_UMARIA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MADHYA_PRADESH_VIDISHA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_AHMEDNAGAR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MAHARASHTRA_AKOLA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_AMRAVATI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_AURANGABAD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_BEED,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MAHARASHTRA_BHANDARA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_BULDHANA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MAHARASHTRA_CHANDRAPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_DHULE,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_GADCHIROLI,matched_exact_unique,fuzzy_candidate_only,False,True,False,False,True
IND_MAHARASHTRA_GONDIA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MAHARASHTRA_HINGOLI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_JALGAON,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_JALNA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_KOLHAPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_LATUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_MUMBAI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_NAGPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_NANDED,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_NANDURBAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_NASHIK,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_OSMANABAD,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_PALGHAR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MAHARASHTRA_PARBHANI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_PUNE,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_RAIGAD,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MAHARASHTRA_RATNAGIRI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_SANGLI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_SATARA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_SINDHUDURG,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_SOLAPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_THANE,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_WARDHA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_WASHIM,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MAHARASHTRA_YAVATMAL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MANIPUR_BISHNUPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MANIPUR_CHANDEL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MANIPUR_CHURACHANDPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MANIPUR_IMPHAL_EAST,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MANIPUR_IMPHAL_WEST,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MANIPUR_SENAPATI,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_MANIPUR_TAMENGLONG,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MANIPUR_THOUBAL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MANIPUR_UKHRUL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MEGHALAYA_EAST_GARO_HILLS,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MEGHALAYA_EAST_JAINTIA_HILLS,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MEGHALAYA_EAST_KHASI_HILLS,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MEGHALAYA_NORTH_GARO_HILLS,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MEGHALAYA_RI_BHOI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MEGHALAYA_SOUTH_GARO_HILLS,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MEGHALAYA_SOUTH_WEST_GARO_HILLS,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MEGHALAYA_SOUTH_WEST_KHASI_HILLS,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MEGHALAYA_WEST_GARO_HILLS,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MEGHALAYA_WEST_JAINTIA_HILLS,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_MEGHALAYA_WEST_KHASI_HILLS,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MIZORAM_AIZAWL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MIZORAM_CHAMPHAI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MIZORAM_KOLASIB,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MIZORAM_LAWNGTLAI,matched_exact_unique,fuzzy_candidate_only,False,True,False,False,True
IND_MIZORAM_LUNGLEI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MIZORAM_MAMIT,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MIZORAM_SAIHA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_MIZORAM_SERCHHIP,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_NAGALAND_DIMAPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_NAGALAND_KIPHIRE,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_NAGALAND_KOHIMA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_NAGALAND_LONGLENG,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_NAGALAND_MOKOKCHUNG,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_NAGALAND_MON,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_NAGALAND_PEREN,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_NAGALAND_PHEK,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_NAGALAND_TUENSANG,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_NAGALAND_WOKHA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_NAGALAND_ZUNHEBOTO,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_ANUGUL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_BALANGIR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_BALESHWAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_BARGARH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_BHADRAK,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_BOUDH,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_ODISHA_CUTTACK,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_DEOGARH,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_ODISHA_DHENKANAL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_GAJAPATI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_GANJAM,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_JAGATSINGHAPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_JAJAPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_JHARSUGUDA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_KALAHANDI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_KANDHAMAL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_KENDRAPARA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_KENDUJHAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_KHORDHA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_KORAPUT,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_MALKANGIRI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_MAYURBHANJ,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_NABARANGPUR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_ODISHA_NAYAGARH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_NUAPADA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_PURI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_RAYAGADA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_SAMBALPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_ODISHA_SONEPUR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_ODISHA_SUNDARGARH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUDUCHERRY_KARAIKAL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUDUCHERRY_MAHE,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUDUCHERRY_PONDICHERRY,matched_exact_unique,fuzzy_candidate_only,False,True,False,False,True
IND_PUDUCHERRY_YANAM,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_AMRITSAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_BARNALA,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_PUNJAB_BATHINDA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_FARIDKOT,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_FATEHGARH_SAHIB,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_FAZILKA,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_PUNJAB_FIROZEPUR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_PUNJAB_GURDASPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_HOSHIARPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_JALANDHAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_KAPURTHALA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_LUDHIANA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_MANSA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_MOGA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_MUKTSAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_NAWANSHAHR,matched_exact_unique,fuzzy_candidate_only,False,True,False,False,True
IND_PUNJAB_PATHANKOT,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_PUNJAB_PATIALA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_RUPNAGAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_S,fuzzy_candidate_only,matched_manual_override,False,False,True,False,True
IND_PUNJAB_SANGRUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_PUNJAB_S_A_S_NAGAR,fuzzy_candidate_only,matched_alias_unique,False,False,True,False,True
IND_PUNJAB_TARN_TARAN,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_RAJASTHAN_AJMER,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_ALWAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_BANSWARA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_BARAN,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_BARMER,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_BHARATPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_BHILWARA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_BIKANER,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_BUNDI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_CHITTORGARH,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_RAJASTHAN_CHURU,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_DAUSA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_DHOLPUR,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_RAJASTHAN_DUNGARPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_GANGANAGAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_HANUMANGARH,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_JAIPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_JAISALMER,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_JALORE,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_RAJASTHAN_JHALAWAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_JHUNJHUNU,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_RAJASTHAN_JODHPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_KARAULI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_KOTA,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_NAGAUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_PALI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_PRATAPGARH,fuzzy_candidate_only,matched_exact_unique,False,False,True,False,True
IND_RAJASTHAN_RAJSAMAND,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_SAWAI_MADHOPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_SIKAR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_SIROHI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_TONK,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_RAJASTHAN_UDAIPUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_SIKKIM_EAST_DISTRICT,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_SIKKIM_NORTH_DISTRICT,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_SIKKIM_SOUTH_DISTRICT,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_SIKKIM_WEST_DISTRICT,fuzzy_candidate_only,fuzzy_candidate_only,False,False,False,True,True
IND_TAMIL_NADU_ARIYALUR,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_COIMBATORE,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_CUDDALORE,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_DHARMAPURI,matched_exact_unique,matched_exact_unique,True,False,False,False,False
IND_TAMIL_NADU_DINDIGUL,matched_exact_unique,matched_exact_unique,True,False,False,False,False
