canonical_crop_row_id,district_id,data_split,canonical_state_name,canonical_district_name,Crop_canonical,Season_canonical,Crop_Year,Area_corrected,latitude,longitude,rain_sum_mm,rain_mean_mm,rainy_days_ge1mm,dry_days_lt1mm,heavy_rain_days_ge20mm,longest_dry_spell_days,longest_wet_spell_days,temp_mean_c,temp_max_mean_c,temp_min_mean_c,temp_max_absolute_c,temp_min_absolute_c,hot_days_tmax_ge35c,cold_days_tmin_lt10c,humidity_mean_pct,solar_radiation_mean,wind_speed_mean,first_25pct_rain_sum_mm,first_25pct_temp_mean_c,first_25pct_longest_dry_spell_days,last_25pct_rain_sum_mm,last_25pct_temp_mean_c,last_25pct_heavy_rain_days,lag_yield_1y,lag_available,lag_source_crop_year,lag_source_canonical_crop_row_id,target_yield
CCR_BC526C7DAD02475FEDA3,IND_ANDHRA_PRADESH_ADILABAD,train,Andhra Pradesh,ADILABAD,Sesamum,Kharif,1997,21700.0,19.29892001,79.08081669,600.6500000000003,6.0065000000000035,53,47,9,24,16,29.897499999999972,34.731600000000014,25.614499999999975,45.86,22.63,32,0,64.01369999999997,19.39779999999999,3.198399999999999,2.799999999999997,36.427599999999984,24,235.04000000000013,26.30799999999992,5,,0,,,0.04608294930875576
CCR_53CC398C3F3366399D0F,IND_ANDHRA_PRADESH_ADILABAD,train,Andhra Pradesh,ADILABAD,Sesamum,Rabi,1997,3900.0,19.29892001,79.08081669,135.13999999999987,1.3513999999999988,25,75,0,20,6,23.9458,30.1554000000001,18.99610000000004,34.03,10.33,0,0,74.0909,15.26939999999994,1.4396999999999947,17.299999999999955,25.78959999999992,20,11.789999999999964,21.924400000000094,0,,0,,,0.10256410256410256
CCR_E6B2B13035DA9598EE1B,IND_ANDHRA_PRADESH_ADILABAD,train,Andhra Pradesh,ADILABAD,Sugarcane,Kharif,1997,200.0,19.29892001,79.08081669,986.5299999999999,2.702821917808219,111,254,11,40,16,27.626958904109568,33.88578082191787,22.06630136986299,45.86,10.33,109,0,60.212520547945175,18.43260273972601,2.2450684931506837,538.9000000000003,30.23521739130432,24,27.75999999999999,31.395760869565176,0,,0,,,77.0
CCR_600E0FC02B9633D93CC4,IND_ANDHRA_PRADESH_ADILABAD,train,Andhra Pradesh,ADILABAD,Sunflower,Kharif,1997,5200.0,19.29892001,79.08081669,672.4800000000002,6.113454545454547,59,51,10,24,16,29.525636363636345,34.237363636363646,25.368909090909053,45.86,21.73,32,0,66.07536363636363,18.89190909090908,3.2293636363636367,7.6499999999999915,36.126428571428555,24,213.40999999999997,26.165357142857115,3,,0,,,0.4423076923076923
CCR_625C4D51DA55EAE9673B,IND_ANDHRA_PRADESH_ADILABAD,train,Andhra Pradesh,ADILABAD,Sunflower,Rabi,1997,1600.0,19.29892001,79.08081669,135.13999999999987,1.2285454545454535,25,85,0,23,6,23.847727272727255,30.31481818181829,18.692727272727304,34.03,10.33,0,0,72.52027272727275,15.303272727272674,1.4567272727272687,36.97000000000003,25.649999999999928,20,3.5599999999999454,22.39999999999996,0,,0,,,0.375
CCR_54163E013182890EB0E0,IND_ANDHRA_PRADESH_ADILABAD,train,Andhra Pradesh,ADILABAD,Urad,Kharif,1997,19500.0,19.29892001,79.08081669,541.8700000000003,5.703894736842109,50,45,8,24,16,30.13863157894734,35.0762105263158,25.734315789473662,45.86,22.63,32,0,62.83357894736839,19.82968421052631,3.165894736842104,1.5,36.439583333333324,24,204.7800000000002,26.57291666666659,4,,0,,,0.3384615384615385
CCR_4CE367B50E60C147A9F6,IND_ANDHRA_PRADESH_ADILABAD,train,Andhra Pradesh,ADILABAD,Urad,Rabi,1997,600.0,19.29892001,79.08081669,135.13999999999987,1.4225263157894723,25,70,0,20,6,24.15705263157895,30.209894736842205,19.343789473684257,34.03,11.65,0,0,74.91821052631579,15.218210526315728,1.4311578947368364,17.209999999999923,25.81416666666659,20,14.909999999999854,22.057083333333406,0,,0,,,0.16666666666666666
CCR_DBD236CB9C9E94A3404A,IND_ANDHRA_PRADESH_ADILABAD,train,Andhra Pradesh,ADILABAD,Wheat,Rabi,1997,3600.0,19.29892001,79.08081669,196.14999999999986,1.3076666666666659,31,119,1,35,6,24.02653333333333,31.306200000000125,17.938466666666663,40.4,10.33,16,0,63.27540000000003,16.006799999999984,1.6867999999999976,70.19000000000017,24.911842105263123,13,51.989999999999895,25.167894736842037,1,,0,,,0.5555555555555556
CCR_EFFF1C1B1D1170B97981,IND_ANDHRA_PRADESH_ANANTAPUR,train,Andhra Pradesh,ANANTAPUR,Arhar/Tur,Kharif,1997,21400.0,14.45698852,77.50944784,425.76999999999987,2.1288499999999995,77,123,2,24,9,27.425099999999983,33.37350000000002,22.535149999999994,41.47,18.76,45,0,65.68145,18.866150000000008,3.9971000000000005,105.71,31.116199999999985,24,87.87,25.86180000000002,0,,0,,,0.12149532710280374
CCR_648F5C8224FAFB8CFAE6,IND_ANDHRA_PRADESH_ANANTAPUR,train,Andhra Pradesh,ANANTAPUR,Bajra,Kharif,1997,1400.0,14.45698852,77.50944784,178.74999999999991,1.7874999999999992,31,69,1,24,6,28.122299999999967,34.07400000000003,23.195000000000007,41.47,20.3,29,0,62.328199999999995,19.34729999999999,5.396699999999998,5.450000000000003,32.174399999999984,24,63.62999999999994,26.175199999999933,0,,0,,,0.35714285714285715
CCR_351A1DE34A1604D6D1B7,IND_ANDHRA_PRADESH_ANANTAPUR,train,Andhra Pradesh,ANANTAPUR,Castor seed,Kharif,1997,1000.0,14.45698852,77.50944784,377.5699999999999,2.0976111111111106,65,115,2,24,9,27.65538888888887,33.62866666666669,22.65933333333332,41.47,18.76,45,0,64.385,19.271166666666677,4.182444444444444,53.94999999999999,31.529333333333323,24,65.99000000000001,26.039333333333342,0,,0,,,0.1
CCR_00983C7D15F67986DE81,IND_ANDHRA_PRADESH_ANANTAPUR,train,Andhra Pradesh,ANANTAPUR,Cotton(lint),Kharif,1997,7300.0,14.45698852,77.50944784,438.06999999999977,2.086047619047618,83,127,2,24,9,27.321047619047608,33.25500000000002,22.474952380952377,41.47,18.76,45,0,66.29147619047619,18.65471428571429,3.910333333333334,106.51999999999998,30.866603773584888,24,81.27999999999986,25.736037735849077,0,,0,,,1.2876712328767124
CCR_6D34D96D4F7B5F90648C,IND_ANDHRA_PRADESH_ANANTAPUR,train,Andhra Pradesh,ANANTAPUR,Dry chillies,Kharif,1997,3700.0,14.45698852,77.50944784,368.9099999999999,2.0494999999999997,66,114,2,24,9,27.19555555555554,33.128388888888914,22.39755555555555,41.47,18.76,31,0,66.78527777777776,18.64161111111112,4.221,92.38,30.17066666666665,24,65.39000000000004,25.999111111111134,0,,0,,,1.9189189189189189
CCR_E2D2012BD19C879221C5,IND_ANDHRA_PRADESH_ANANTAPUR,train,Andhra Pradesh,ANANTAPUR,Dry chillies,Rabi,1997,100.0,14.45698852,77.50944784,147.1899999999997,0.8177222222222207,34,146,1,103,5,26.32461111111114,33.55027777777777,20.31516666666667,41.88,15.32,45,0,60.4438333333334,18.76944444444442,2.4671666666666616,79.69999999999999,25.819555555555578,15,0.0,29.92844444444446,0,,0,,,1.0
CCR_4D336B89921F5B059983,IND_ANDHRA_PRADESH_ANANTAPUR,train,Andhra Pradesh,ANANTAPUR,Gram,Rabi,1997,28000.0,14.45698852,77.50944784,131.74999999999972,1.0134615384615362,30,100,1,68,5,25.13284615384617,32.19607692307688,19.62807692307692,37.56,15.32,10,0,66.86353846153854,17.35353846153844,2.5546153846153787,69.13999999999999,25.668787878787896,7,0.0,26.29303030303025,0,,0,,,0.5285714285714286
CCR_7AD9F7CB2C588D5B5B29,IND_ANDHRA_PRADESH_ANANTAPUR,train,Andhra Pradesh,ANANTAPUR,Groundnut,Kharif,1997,650800.0,14.45698852,77.50944784,277.1999999999999,2.309999999999999,41,79,2,24,7,27.82924999999997,33.73241666666667,22.961499999999994,41.47,20.3,31,0,63.89949999999999,19.126999999999985,5.147416666666666,19.569999999999993,31.737666666666655,24,116.65999999999991,26.25566666666661,1,,0,,,0.35095267363245236
CCR_F496ABCAABAC44E3B46C,IND_ANDHRA_PRADESH_ANANTAPUR,train,Andhra Pradesh,ANANTAPUR,Groundnut,Rabi,1997,20200.0,14.45698852,77.50944784,147.1899999999997,1.226583333333331,34,86,1,43,5,24.991583333333356,31.684999999999977,19.933499999999995,34.72,15.32,0,0,71.16641666666672,16.843333333333323,2.4165833333333304,39.88000000000005,26.08233333333334,15,0.0,24.355666666666668,0,,0,,,1.0742574257425743
CCR_AE3ABF4DDAD581E38AA9,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,validation,Andaman and Nicobar Islands,NICOBARS,Arecanut,Rabi,2011,957.0,7.00040199,93.81029172,1221.1599999999926,5.733145539906069,184,29,5,7,28,27.713427230047184,28.05948356807559,27.312535211267367,29.36,25.74,0,0,80.1733333333327,17.191126760562796,4.078873239436582,348.42999999999665,27.461666666665998,3,184.85999999999694,28.083888888889945,0,1.7055084745762712,1,2010,CCR_787158332B8142B0540F,1.1389759665621735
CCR_B889FDD0274F5072AD2B,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,validation,Andaman and Nicobar Islands,NICOBARS,Banana,Whole Year,2011,620.5,7.00040199,93.81029172,2141.670000000009,5.851557377049206,315,51,10,13,66,27.851475409835626,28.195136612021972,27.450519125683336,29.58,25.74,0,0,80.74308743169328,17.42576502732185,4.758743169398929,567.4200000000055,27.79445652173846,5,481.0900000000074,28.346847826086044,2,5.775716694772344,1,2010,CCR_DC0F8E0F4CA36D6C2309,5.995165189363417
CCR_AA0B225661CA43101954,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,validation,Andaman and Nicobar Islands,NICOBARS,Black pepper,Rabi,2011,23.0,7.00040199,93.81029172,1221.1599999999926,5.733145539906069,184,29,5,7,28,27.713427230047184,28.05948356807559,27.312535211267367,29.36,25.74,0,0,80.1733333333327,17.191126760562796,4.078873239436582,348.42999999999665,27.461666666665998,3,184.85999999999694,28.083888888889945,0,0.3695652173913043,1,2010,CCR_F42E403DF28DEBFA9E1F,0.043478260869565216
CCR_F9B66B56575E0906F180,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,validation,Andaman and Nicobar Islands,NICOBARS,Cashewnut,Rabi,2011,1026.5,7.00040199,93.81029172,1221.1599999999926,5.733145539906069,184,29,5,7,28,27.713427230047184,28.05948356807559,27.312535211267367,29.36,25.74,0,0,80.1733333333327,17.191126760562796,4.078873239436582,348.42999999999665,27.461666666665998,3,184.85999999999694,28.083888888889945,0,0.26036981509245377,1,2010,CCR_548725188EE35C34435F,0.27501217730151
CCR_B7007D9E6727E3B17877,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,validation,Andaman and Nicobar Islands,NICOBARS,Dry chillies,Rabi,2011,12.0,7.00040199,93.81029172,1088.1199999999953,6.011712707182295,155,26,5,7,28,27.62900552486175,27.974143646409683,27.229060773480295,29.36,25.74,0,0,80.5379558011043,16.91790055248546,4.319889502762378,313.2199999999939,27.38978260869487,3,191.6500000000051,27.8736956521727,1,2.0833333333333335,1,2010,CCR_A5F5FCFBA0F99274F791,1.325
CCR_B93F6ECC42E4ED61391B,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,validation,Andaman and Nicobar Islands,NICOBARS,Ginger,Rabi,2011,7.0,7.00040199,93.81029172,1435.2599999999984,5.955435684647297,212,29,7,7,35,27.820207468879723,28.164605809129046,27.420954356846522,29.58,25.74,0,0,80.28016597510333,17.170912863069944,4.238672199170111,404.35999999999694,27.53672131147478,3,351.1200000000026,28.387540983607263,2,1.3771428571428572,1,2010,CCR_21FF67B80C569D2FEC8B,1.5571428571428572
CCR_D9BDFB7998CF67BA2D18,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,validation,Andaman and Nicobar Islands,NICOBARS,Maize,Rabi,2011,4.0,7.00040199,93.81029172,840.919999999991,7.007666666666592,108,12,4,3,28,27.530416666667104,27.865583333333053,27.14541666666555,29.01,25.74,0,0,81.77100000000209,15.574083333332844,4.721999999999965,242.76999999999316,27.362999999997555,3,203.40999999999622,27.366666666668607,1,4.744791666666667,1,2010,CCR_075C7D4E4980BB611822,0.675
CCR_408E908A42C40A6E1015,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,validation,Andaman and Nicobar Islands,NICOBARS,Rice,Autumn,2011,1.5,7.00040199,93.81029172,1006.9700000000194,5.594277777777886,155,25,7,6,32,28.10499999999997,28.44416666666657,27.692833333333933,29.5,26.32,0,0,79.92049999999807,18.28666666666589,4.595555555555742,304.15000000000146,27.724666666667,4,233.5400000000118,27.766444444444883,0,2.857142857142857,1,2010,CCR_6836C73C808F8B97840B,1.6666666666666667
CCR_B58DBD4217CFD35C93C1,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,validation,Andaman and Nicobar Islands,NICOBARS,Sugarcane,Autumn,2011,4.5,7.00040199,93.81029172,2060.7100000000028,5.630355191256839,316,50,9,7,66,27.87538251366116,28.217213114754415,27.469836065574068,29.5,25.74,0,0,80.35325136611873,17.59631147540916,4.652923497267833,406.7700000000041,28.44521739130489,6,456.09000000000015,27.66423913043463,2,3.1156716417910446,1,2010,CCR_63A083FA2E79F3883E68,2.3333333333333335
CCR_F6334373106420926F11,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,validation,Andaman and Nicobar Islands,NICOBARS,Sweet potato,Rabi,2011,23.0,7.00040199,93.81029172,840.919999999991,7.007666666666592,108,12,4,3,28,27.530416666667104,27.865583333333053,27.14541666666555,29.01,25.74,0,0,81.77100000000209,15.574083333332844,4.721999999999965,242.76999999999316,27.362999999997555,3,203.40999999999622,27.366666666668607,1,9.454545454545455,1,2010,CCR_53E004D5E7C280F6660F,10.434782608695652
CCR_F13310E482FBDE8138CE,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,validation,Andaman and Nicobar Islands,NICOBARS,Tapioca,Whole Year,2011,64.0,7.00040199,93.81029172,2141.670000000009,5.851557377049206,315,51,10,13,66,27.851475409835626,28.195136612021972,27.450519125683336,29.58,25.74,0,0,80.74308743169328,17.42576502732185,4.758743169398929,567.4200000000055,27.79445652173846,5,481.0900000000074,28.346847826086044,2,8.333333333333334,1,2010,CCR_CC76011D4530F6ED2830,7.890625
CCR_602BE4FBA5B1B6D09C6E,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,validation,Andaman and Nicobar Islands,NICOBARS,Turmeric,Rabi,2011,2.0,7.00040199,93.81029172,1566.5300000000025,5.780553505535065,229,42,7,13,51,27.868929889298503,28.208819188192514,27.47653136531381,29.58,25.74,0,0,80.49066420664154,17.36564575645707,4.484464944649436,428.29999999999563,27.534705882352736,3,386.2900000000118,28.440441176467765,2,0.25,1,2010,CCR_E53C91F21BB95A2948F1,0.5
CCR_40E62EDC1595C28DBF8A,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Arecanut,Rabi,2011,1338.0,12.61158497,92.83153129,578.0300000000279,2.713755868544732,81,132,4,35,18,27.633849765258397,28.949201877934513,26.474413145541764,32.14,23.44,0,0,74.15920187793498,19.592347417840298,3.6637089201878568,204.61000000001513,27.709259259259042,4,110.15000000000873,29.057777777779307,1,1.7669753086419753,1,2010,CCR_7A079BA2AF4BEE34C3DD,1.8011958146487295
CCR_3361FE0089117235F460,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Arhar/Tur,Rabi,2011,210.0,12.61158497,92.83153129,467.8500000000131,3.1190000000000873,64,86,3,23,18,27.13573333333324,28.334933333333467,26.107333333335312,29.98,23.44,0,0,76.53860000000103,18.228000000000076,4.161533333333427,163.72000000001572,27.724736842106243,3,75.45999999999913,26.472894736842903,1,0.30831918505942274,1,2010,CCR_7C5EF7A3FEB7ED3687DE,0.3019047619047619
CCR_6E2E2F02D843A0EC94C2,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Banana,Whole Year,2011,682.0,12.61158497,92.83153129,3353.7799999999916,9.163333333333311,226,140,66,35,60,27.743852459016395,28.803196721311956,26.818688524591554,32.14,23.44,0,0,78.26743169398956,17.159043715847012,4.677185792349772,1767.389999999963,27.51934782608789,1,1095.2600000000093,28.876304347825403,19,12.127853881278538,1,2010,CCR_A4E2298C931BB98252FF,13.321114369501466
CCR_D0FDADF4CB59556A0A01,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Black pepper,Rabi,2011,169.9,12.61158497,92.83153129,578.0300000000279,2.713755868544732,81,132,4,35,18,27.633849765258397,28.949201877934513,26.474413145541764,32.14,23.44,0,0,74.15920187793498,19.592347417840298,3.6637089201878568,204.61000000001513,27.709259259259042,4,110.15000000000873,29.057777777779307,1,0.08035714285714286,1,2010,CCR_152F5979303D8E3523D7,0.015891701000588582
CCR_DB2AF1260836D3D162B3,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Cashewnut,Rabi,2011,153.5,12.61158497,92.83153129,578.0300000000279,2.713755868544732,81,132,4,35,18,27.633849765258397,28.949201877934513,26.474413145541764,32.14,23.44,0,0,74.15920187793498,19.592347417840298,3.6637089201878568,204.61000000001513,27.709259259259042,4,110.15000000000873,29.057777777779307,1,0.46153846153846156,1,2010,CCR_1D2E8EA5058C66E521EC,0.3485342019543974
CCR_AD3EB75E1699ACE6465C,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Dry chillies,Rabi,2011,246.0,12.61158497,92.83153129,488.78000000002066,2.7004419889503906,68,113,3,35,18,27.274861878452878,28.58254143646426,26.137624309394376,31.26,23.44,0,0,75.08331491712812,19.01668508287311,3.911933701657566,178.68000000001484,27.646956521739334,4,23.04000000000815,27.576304347825022,0,1.5826771653543308,1,2010,CCR_A0415C804081A5817A7C,1.3495934959349594
CCR_25071D8FE4AB2AAC44E4,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Ginger,Rabi,2011,110.5,12.61158497,92.83153129,1060.7500000000364,4.401452282157828,104,137,15,35,18,27.768464730290262,29.034896265560302,26.65203319502274,32.14,23.44,0,0,74.79614107883889,19.1985892116182,3.7629875518672695,221.71000000001368,27.71032786885225,6,572.2400000000125,29.25409836065526,12,9.198545454545455,1,2010,CCR_2EE1F57023D0F280FBD2,9.452488687782806
CCR_8C4CE3D7E2DC63C7F5AA,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Groundnut,Rabi,2011,8.1,12.61158497,92.83153129,395.0400000000154,3.2920000000001286,60,60,2,9,18,27.264416666666513,28.315750000000115,26.357750000002365,29.53,23.44,0,0,77.33583333333469,17.678833333333387,4.249750000000131,153.8000000000029,27.64033333333403,2,28.089999999996508,26.327000000000893,0,1.431578947368421,1,2010,CCR_39DDFD13962BFB58BABD,1.4444444444444446
CCR_E013C9A8AFD2327B8D69,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Maize,Rabi,2011,91.0,12.61158497,92.83153129,395.0400000000154,3.2920000000001286,60,60,2,9,18,27.264416666666513,28.315750000000115,26.357750000002365,29.53,23.44,0,0,77.33583333333469,17.678833333333387,4.249750000000131,153.8000000000029,27.64033333333403,2,28.089999999996508,26.327000000000893,0,1.1118800461361016,1,2010,CCR_3B9D3CE6E830DF2C5AF3,1.5
CCR_598660C82DB36D6530D2,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Moong(Green Gram),Rabi,2011,824.6,12.61158497,92.83153129,366.9500000000189,4.077222222222432,54,36,2,7,18,27.576888888888384,28.523777777778257,26.743777777780714,29.53,24.96,0,0,78.13633333333678,17.35500000000013,4.158777777777949,143.3700000000099,27.550434782610115,2,114.6400000000067,27.28608695652118,2,0.47625363683039534,1,2010,CCR_794CA7713E457AA872DA,0.5972592772253214
CCR_3DA88E5668B44FEC2200,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Rice,Autumn,2011,7314.05,12.61158497,92.83153129,2165.859999999964,12.032555555555357,144,36,46,8,34,27.951333333333604,28.796722222222726,27.199777777777893,30.49,25.33,0,0,81.50361111111253,16.76150000000036,4.819111111111124,262.2499999999927,27.28222222222054,8,888.8599999999788,27.55888888888876,24,2.9624503018701223,1,2010,CCR_D8CC087F547F2CB5609E,1.9371210205016374
CCR_671AC3672B344A85DEF4,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Sugarcane,Autumn,2011,105.0,12.61158497,92.83153129,3074.929999999964,8.401448087431595,230,136,59,35,60,27.635245901639742,28.66262295082036,26.736912568307183,31.26,23.44,0,0,78.91008196721334,17.379289617486396,4.565683060109341,837.8299999999799,28.43043478260971,4,124.68000000000029,27.01706521739138,1,12.126005727533071,1,2010,CCR_CC6D5350C3469494F21E,18.01904761904762
CCR_DBECEBA61CF367C9C36A,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Sweet potato,Rabi,2011,101.0,12.61158497,92.83153129,395.0400000000154,3.2920000000001286,60,60,2,9,18,27.264416666666513,28.315750000000115,26.357750000002365,29.53,23.44,0,0,77.33583333333469,17.678833333333387,4.249750000000131,153.8000000000029,27.64033333333403,2,28.089999999996508,26.327000000000893,0,4.4036697247706424,1,2010,CCR_E189F7898236172DB5B9,4.207920792079208
CCR_6FB8709E9042592503A4,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Tapioca,Whole Year,2011,181.5,12.61158497,92.83153129,3353.7799999999916,9.163333333333311,226,140,66,35,60,27.743852459016395,28.803196721311956,26.818688524591554,32.14,23.44,0,0,78.26743169398956,17.159043715847012,4.677185792349772,1767.389999999963,27.51934782608789,1,1095.2600000000093,28.876304347825403,19,7.265415549597855,1,2010,CCR_3C20996C9F172E6532F1,7.0550964187327825
CCR_7034C20E7545DD4252CC,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Turmeric,Rabi,2011,68.6,12.61158497,92.83153129,1526.8800000000265,5.634243542435522,133,138,21,35,37,27.822804428043998,29.023985239852397,26.768007380075534,32.14,23.44,0,0,75.80177121771335,18.726752767527717,4.164132841328438,253.23000000001048,27.674558823528915,7,986.169999999991,28.717647058822074,17,5.536764705882353,1,2010,CCR_616794A7460800868C49,5.5451895043731785
CCR_A7092D96C856A139DED9,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,validation,Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Urad,Rabi,2011,735.4000000000001,12.61158497,92.83153129,369.98000000001775,3.8945263157896606,56,39,2,7,18,27.56294736842055,28.517894736842536,26.723157894739415,29.53,24.96,0,0,78.23221052631882,17.408842105263428,4.152842105263316,144.68000000000757,27.57000000000092,2,107.02000000001135,27.19041666666696,2,0.43302501179801794,1,2010,CCR_87F5E5181321BA36FDF1,0.5542561871090562
CCR_24CE511486F66D1EC7B2,IND_ANDAMAN_AND_NICOBAR_ISLANDS_SOUTH_ANDAMANS,validation,Andaman and Nicobar Islands,SOUTH ANDAMANS,Arecanut,Rabi,2011,1925.0,10.70434741,92.48893577,581.1899999999841,2.7285915492957002,104,109,4,17,23,27.832159624412736,28.31154929577499,27.2885915492951,30.34,25.33,0,0,76.56347417840084,19.183990610328582,4.070657276995217,153.09999999999127,27.84907407407418,8,110.74999999999272,28.606111111111304,0,0.9937238493723849,1,2010,CCR_68F2D993C158C1863210,1.2727272727272727
CCR_3E4F8F0975A23CA24D08,IND_ANDAMAN_AND_NICOBAR_ISLANDS_SOUTH_ANDAMANS,validation,Andaman and Nicobar Islands,SOUTH ANDAMANS,Banana,Whole Year,2011,378.5,10.70434741,92.48893577,2371.980000000003,6.480819672131156,246,120,31,17,59,27.967377049180083,28.38680327868894,27.489125683059605,30.34,25.33,0,0,79.14540983606406,17.739398907103734,5.1722677595628,1153.780000000006,27.840434782608455,2,722.6400000000103,28.724239130435148,11,15.325,1,2010,CCR_70580FDAA63B6927C5F9,15.138705416116249
CCR_522CADB2F4833DEE2CD4,IND_ANDAMAN_AND_NICOBAR_ISLANDS_SOUTH_ANDAMANS,validation,Andaman and Nicobar Islands,SOUTH ANDAMANS,Black pepper,Rabi,2011,407.1,10.70434741,92.48893577,581.1899999999841,2.7285915492957002,104,109,4,17,23,27.832159624412736,28.31154929577499,27.2885915492951,30.34,25.33,0,0,76.56347417840084,19.183990610328582,4.070657276995217,153.09999999999127,27.84907407407418,8,110.74999999999272,28.606111111111304,0,0.2396088019559902,1,2010,CCR_755D8B6DFDAD3DCBA421,0.06877916973716532
CCR_375B65E9E11F2B88202D,IND_ANDAMAN_AND_NICOBAR_ISLANDS_SOUTH_ANDAMANS,validation,Andaman and Nicobar Islands,SOUTH ANDAMANS,Cashewnut,Rabi,2011,20.0,10.70434741,92.48893577,581.1899999999841,2.7285915492957002,104,109,4,17,23,27.832159624412736,28.31154929577499,27.2885915492951,30.34,25.33,0,0,76.56347417840084,19.183990610328582,4.070657276995217,153.09999999999127,27.84907407407418,8,110.74999999999272,28.606111111111304,0,0.7,1,2010,CCR_EE1C1A74974155801FB1,0.765
CCR_3F80AAA90CFFA478D997,IND_ANDAMAN_AND_NICOBAR_ISLANDS_SOUTH_ANDAMANS,validation,Andaman and Nicobar Islands,SOUTH ANDAMANS,Dry chillies,Rabi,2011,127.0,10.70434741,92.48893577,493.7599999999875,2.7279558011049034,80,101,4,17,23,27.64668508287238,28.127513812155108,27.100165745855897,29.81,25.33,0,0,76.80011049723471,18.73022099447497,4.3394475138120265,125.47999999999229,27.76456521739095,8,40.9900000000016,27.936304347826873,0,1.15625,1,2010,CCR_3A19E3B81EE3FCC4C53A,1.8275590551181102
