canonical_state_name,canonical_district_name,Crop_Year,Season_canonical,Crop_canonical,legacy_source_row_id,expanded_source_row_id,legacy_Area,expanded_Area,legacy_Production_corrected,expanded_Production_corrected,legacy_target_yield,expanded_target_yield,area_difference,production_difference,yield_difference,selected_source,decision_reason,area_ratio_expanded_to_legacy,production_ratio_expanded_to_legacy,target_ratio_expanded_to_legacy,area_ratio_pattern,production_ratio_pattern,target_ratio_pattern,unit_correction_type,unit_correction_factor,unit_correction_evidence,source_overlap_status,corrected_productions_match
Andaman and Nicobar Islands,NICOBARS,2004,Whole Year,Banana,39,277594,66.42,66.418,404.12,404.12,6.084311954230653,6.0844951669728085,0.0019999999999953,0.0,-0.0001832127421552,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9999698885877748,1.0,1.0000301123189497,other,1,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,True
Himachal Pradesh,MANDI,2010,Kharif,Ragi,71154,377626,974.0,860.0,719.0,794.0,0.7381930184804928,0.9232558139534884,114.0,-75.0,-0.1850627954729955,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.8829568788501027,1.1043115438108484,1.2506970275253098,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Kharif,Rice,71155,377686,19481.0,19958.0,30528.0,24057.0,1.5670653457214725,1.2053813007315362,-477.0,6471.0,0.3616840449899361,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.024485396026898,0.7880306603773585,0.7691965775534281,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Kharif,Sesamum,71156,377713,10.0,15.0,2.0,3.0,0.2,0.2,-5.0,-1.0,0.0,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.5,1.5,1.0,other,other,1,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Kharif,Small millets,71157,377740,54.0,45.0,34.0,40.0,0.6296296296296297,0.8888888888888888,9.0,-6.0,-0.2592592592592592,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.8333333333333334,1.1764705882352942,1.4117647058823528,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Kharif,Soyabean,71158,377758,433.0,416.0,583.0,614.0,1.346420323325635,1.4759615384615383,17.0,-31.0,-0.1295412151359034,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9607390300230947,1.053173241852487,1.0962115714474203,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Kharif,Urad,71159,377826,1247.0,1087.0,960.0,1205.0,0.7698476343223737,1.108555657773689,160.0,-245.0,-0.3387080234513153,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.871692060946271,1.2552083333333333,1.4399676096289482,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Rabi,Barley,71160,377176,3515.0,3096.0,5793.0,3822.0,1.6480796586059745,1.2344961240310075,419.0,1971.0,0.4135835345749667,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.880796586059744,0.6597617814603832,0.7490512473621597,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Rabi,Coriander,71161,377202,13.0,12.0,3.0,7.0,0.2307692307692307,0.5833333333333334,1.0,-4.0,-0.3525641025641026,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9230769230769231,2.3333333333333335,2.5277777777777786,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Rabi,Garlic,71162,377253,375.0,261.0,402.0,384.0,1.072,1.471264367816092,114.0,18.0,-0.3992643678160918,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.696,0.9552238805970149,1.372448104306056,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Rabi,Gram,71163,377296,9.0,35.0,7.0,16.0,0.7777777777777778,0.4571428571428571,-26.0,-9.0,0.3206349206349206,legacy_source,legacy_source_preferred_for_conflicting_overlap,3.888888888888889,2.2857142857142856,0.5877551020408163,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Rabi,Linseed,71164,377356,264.0,203.0,55.0,56.0,0.2083333333333333,0.2758620689655172,61.0,-1.0,-0.0675287356321839,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.7689393939393939,1.018181818181818,1.3241379310344827,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Rabi,Masoor,71165,377406,142.0,139.0,37.0,88.0,0.2605633802816901,0.6330935251798561,3.0,-51.0,-0.3725301448981659,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9788732394366197,2.3783783783783785,2.4297102858253936,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Rabi,Peas & beans (Pulses),71167,377525,3437.0,780.0,5107.0,812.0,1.4858888565609545,1.041025641025641,2657.0,4295.0,0.4448632155353131,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.22694210066918824,0.15899745447425104,0.7006080141384625,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Rabi,Potato,71168,377585,378.0,285.0,2359.0,493.0,6.2407407407407405,1.7298245614035088,93.0,1866.0,4.510916179337231,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.753968253968254,0.20898685883849089,0.27718257066999846,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Rabi,Rapeseed &Mustard,71169,377653,317.0,425.0,70.0,260.0,0.2208201892744479,0.611764705882353,-108.0,-190.0,-0.3909445166079051,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.3406940063091484,3.7142857142857144,2.770420168067228,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,MANDI,2010,Rabi,Wheat,71170,377862,67091.0,64290.0,96765.0,75566.0,1.4422947936384911,1.175392751594338,2801.0,21199.0,0.266902042044153,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9582507340775961,0.7809228543378287,0.814946262566173,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Kharif,Bajra,71393,377148,5.0,2.0,3.0,1.0,0.6,0.5,3.0,2.0,0.0999999999999999,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.4,0.3333333333333333,0.8333333333333334,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Kharif,Groundnut,71396,377317,6.0,11.0,6.0,5.0,1.0,0.4545454545454545,-5.0,1.0,0.5454545454545454,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.8333333333333333,0.8333333333333334,0.4545454545454545,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Kharif,Horse-gram,71397,377341,683.0,564.0,415.0,209.0,0.6076134699853587,0.3705673758865248,119.0,206.0,0.2370460940988338,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.8257686676427526,0.5036144578313253,0.6098735366999913,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Kharif,Maize,71398,377383,10346.0,10227.0,22282.0,31311.0,2.1536825826406343,3.0616016427104724,119.0,-9029.0,-0.907919060069838,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9884979702300406,1.405214971726057,1.4215658646208844,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Kharif,Moong(Green Gram),71399,377433,244.0,105.0,120.0,52.0,0.4918032786885246,0.4952380952380952,139.0,68.0,-0.0034348165495706,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.430327868852459,0.43333333333333335,1.0069841269841269,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Kharif,Other Kharif pulses,71401,377480,1236.0,1487.0,902.0,376.0,0.7297734627831716,0.2528581035642233,-251.0,526.0,0.4769153592189483,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.2030744336569579,0.41685144124168516,0.3464884878108425,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Kharif,Potato,71402,377590,1889.0,2154.0,11451.0,13106.0,6.061937533086289,6.084493964716806,-265.0,-1655.0,-0.0225564316305169,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.1402858655373214,1.1445288621081129,1.0037209937429086,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Kharif,Ragi,71403,377629,483.0,725.0,731.0,950.0,1.5134575569358175,1.3103448275862069,-242.0,-219.0,0.2031127293496109,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.5010351966873705,1.2995896032831737,0.8657955563941697,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Kharif,Rice,71404,377689,1359.0,1197.0,1464.0,1098.0,1.0772626931567328,0.9172932330827068,162.0,366.0,0.1599694600740261,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.8807947019867549,0.75,0.8515037593984963,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Kharif,Sesamum,71405,377716,20.0,10.0,4.0,2.0,0.2,0.2,10.0,2.0,0.0,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.5,0.5,1.0,other,other,1,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Kharif,Small millets,71406,377743,2216.0,2776.0,2258.0,2242.0,1.0189530685920578,0.8076368876080692,-560.0,16.0,0.2113161809839886,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.2527075812274369,0.9929140832595217,0.7926144122849784,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Kharif,Soyabean,71407,377761,15.0,9.0,25.0,15.0,1.6666666666666667,1.6666666666666667,6.0,10.0,0.0,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.6,0.6,1.0,other,other,1,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Kharif,Urad,71408,377829,1325.0,1548.0,533.0,631.0,0.4022641509433962,0.4076227390180879,-223.0,-98.0,-0.0053585880746916,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.1683018867924528,1.1838649155722327,1.0133210679155094,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Rabi,Barley,71409,377179,3424.0,3289.0,5776.0,2553.0,1.6869158878504673,0.7762237762237763,135.0,3223.0,0.9106921116266912,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.960572429906542,0.44200138504155123,0.46014373438196154,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Rabi,Coriander,71410,377205,46.0,33.0,15.0,17.0,0.3260869565217391,0.5151515151515151,13.0,-2.0,-0.189064558629776,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.717391304347826,1.1333333333333333,1.57979797979798,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Rabi,Garlic,71411,377257,145.0,359.0,205.0,509.0,1.4137931034482758,1.4178272980501392,-214.0,-304.0,-0.0040341946018633,legacy_source,legacy_source_preferred_for_conflicting_overlap,2.475862068965517,2.4829268292682927,1.0028534547183912,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Rabi,Gram,71412,377299,5.0,6.0,6.0,3.0,1.2,0.5,-1.0,3.0,0.7,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.2,0.5,0.4166666666666667,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Rabi,Masoor,71413,377409,45.0,59.0,42.0,28.0,0.9333333333333332,0.4745762711864407,-14.0,14.0,0.4587570621468926,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.3111111111111111,0.6666666666666666,0.5084745762711865,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Rabi,Peas & beans (Pulses),71415,377531,3391.0,560.0,6629.0,1590.0,1.9548805662046596,2.8392857142857144,2831.0,5039.0,-0.8844051480810551,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.16514302565614863,0.23985518177704027,1.4524087882248993,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Rabi,Potato,71416,377591,997.0,801.0,9297.0,3209.0,9.324974924774322,4.0062421972534334,196.0,6088.0,5.318732727520889,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.8034102306920762,0.3451651070237711,0.4296249833991259,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Rabi,Rapeseed &Mustard,71417,377656,302.0,505.0,108.0,301.0,0.3576158940397351,0.596039603960396,-203.0,-193.0,-0.2384237099206609,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.6721854304635762,2.787037037037037,1.6667033370003665,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SHIMLA,2010,Rabi,Wheat,71418,377865,10795.0,10426.0,19593.0,12920.0,1.815006947660954,1.239209668137349,369.0,6673.0,0.575797279523605,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9658175081056044,0.6594191803195019,0.6827575341980647,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Arhar/Tur,71652,377134,7.0,1.0,3.0,1.0,0.4285714285714285,1.0,6.0,2.0,-0.5714285714285714,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.14285714285714285,0.3333333333333333,2.333333333333334,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Bajra,71653,377151,36.0,4.0,20.0,1.0,0.5555555555555556,0.25,32.0,19.0,0.3055555555555556,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.1111111111111111,0.05,0.44999999999999996,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Groundnut,71655,377320,13.0,22.0,13.0,17.0,1.0,0.7727272727272727,-9.0,-4.0,0.2272727272727273,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.6923076923076923,1.3076923076923077,0.7727272727272727,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Horse-gram,71656,377344,249.0,188.0,225.0,165.0,0.9036144578313252,0.8776595744680851,61.0,60.0,0.0259548833632402,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.7550200803212851,0.7333333333333333,0.971276595744681,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Maize,71657,377386,21336.0,20879.0,72075.0,67455.0,3.378093363329584,3.2307581780736627,457.0,4620.0,0.1473351852559212,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9785808023997,0.9359001040582726,0.9563851056174771,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Other Kharif pulses,71658,377483,196.0,35.0,187.0,13.0,0.9540816326530612,0.3714285714285714,161.0,174.0,0.5826530612244898,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.17857142857142858,0.06951871657754011,0.3893048128342246,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Peas & beans (Pulses),71659,377536,439.0,125.0,825.0,162.0,1.8792710706150344,1.296,314.0,663.0,0.5832710706150341,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.2847380410022779,0.19636363636363635,0.6896290909090909,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Potato,71660,377596,669.0,652.0,5185.0,5655.0,7.750373692077728,8.673312883435583,17.0,-470.0,-0.9229391913578552,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9745889387144993,1.0906460945033751,1.1190831859244754,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Ragi,71661,377632,311.0,305.0,245.0,158.0,0.7877813504823151,0.5180327868852459,6.0,87.0,0.2697485635970692,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9807073954983923,0.6448979591836734,0.6575844764135163,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Rice,71662,377692,6115.0,5653.0,13833.0,6692.0,2.262142273098937,1.1837962143994338,462.0,7141.0,1.0783460586995033,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9244480784955028,0.48377069326971733,0.5233075870058944,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Sesamum,71663,377719,31.0,18.0,16.0,9.0,0.5161290322580645,0.5,13.0,7.0,0.0161290322580645,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.5806451612903226,0.5625,0.96875,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Small millets,71664,377746,105.0,97.0,66.0,32.0,0.6285714285714286,0.3298969072164948,8.0,34.0,0.2986745213549337,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9238095238095239,0.48484848484848486,0.5248359887535144,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Soyabean,71665,377764,35.0,17.0,59.0,24.0,1.6857142857142855,1.411764705882353,18.0,35.0,0.2739495798319327,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.4857142857142857,0.4067796610169492,0.8374875373878367,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Kharif,Urad,71666,377832,1105.0,1186.0,457.0,484.0,0.4135746606334841,0.4080944350758853,-81.0,-27.0,0.0054802255575988,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.0733031674208144,1.0590809628008753,0.9867491263869875,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Rabi,Barley,71667,377182,2269.0,1995.0,3721.0,1881.0,1.639929484354341,0.9428571428571428,274.0,1840.0,0.6970723414971982,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.8792419568091671,0.5055092717011556,0.5749376127769033,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Rabi,Coriander,71668,377208,37.0,40.0,12.0,19.0,0.3243243243243243,0.475,-3.0,-7.0,-0.1506756756756756,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.0810810810810811,1.5833333333333333,1.4645833333333333,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Rabi,Gram,71669,377302,141.0,130.0,154.0,110.0,1.0921985815602837,0.8461538461538461,11.0,44.0,0.2460447354064375,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9219858156028369,0.7142857142857143,0.7747252747252747,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Rabi,Masoor,71670,377412,238.0,168.0,143.0,105.0,0.6008403361344538,0.625,70.0,38.0,-0.0241596638655462,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.7058823529411765,0.7342657342657343,1.0402097902097902,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Rabi,Peas & beans (Pulses),71672,377537,1731.0,810.0,3253.0,950.0,1.879260543038706,1.1728395061728396,921.0,2303.0,0.7064210368658663,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.4679376083188908,0.29203811865969875,0.6240962758023932,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Rabi,Potato,71673,377597,99.0,109.0,1659.0,198.0,16.757575757575758,1.81651376146789,-10.0,1461.0,14.941061996107868,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.101010101010101,0.11934900542495479,0.10839955538596811,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Rabi,Rapeseed &Mustard,71674,377659,1166.0,469.0,748.0,238.0,0.6415094339622641,0.5074626865671642,697.0,510.0,0.1340467473950999,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.40222984562607206,0.3181818181818182,0.791044776119403,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Rabi,Wheat,71675,377868,26313.0,24374.0,54372.0,51872.0,2.066355033633565,2.128169360794289,1939.0,2500.0,-0.0618143271607238,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9263101888800213,0.9540204517030825,1.0299146691418402,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SIRMAUR,2010,Whole Year,Sugarcane,71677,377782,1026.0,855.0,28586.0,25081.0,27.86159844054581,29.334502923976608,171.0,3505.0,-1.4729044834307992,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.8333333333333334,0.8773875323584972,1.0528650388301966,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SOLAN,2010,Kharif,Horse-gram,71877,377347,294.0,277.0,108.0,170.0,0.3673469387755102,0.6137184115523465,17.0,-62.0,-0.2463714727768363,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9421768707482994,1.5740740740740742,1.670677898114721,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SOLAN,2010,Kharif,Maize,71878,377389,23961.0,20992.0,58481.0,18628.0,2.440674429280915,0.8873856707317073,2969.0,39853.0,1.5532887585492077,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.8760903134259839,0.3185308048767976,0.3635821558523698,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SOLAN,2010,Kharif,Potato,71879,377602,10.0,9.0,84.0,31.0,8.4,3.4444444444444446,1.0,53.0,4.955555555555556,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.9,0.36904761904761907,0.41005291005291006,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SOLAN,2010,Kharif,Rice,71880,377695,2094.0,4109.0,5166.0,10359.0,2.46704871060172,2.5210513506935994,-2015.0,-5193.0,-0.05400264009188,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.9622731614135625,2.005226480836237,1.0218895718839327,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SOLAN,2010,Kharif,Soyabean,71881,377767,15.0,18.0,25.0,20.0,1.6666666666666667,1.1111111111111112,-3.0,5.0,0.5555555555555556,legacy_source,legacy_source_preferred_for_conflicting_overlap,1.2,0.8,0.6666666666666666,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
Himachal Pradesh,SOLAN,2010,Kharif,Urad,71882,377835,894.0,799.0,193.0,15.0,0.2158836689038031,0.0187734668335419,95.0,178.0,0.1971102020702612,legacy_source,legacy_source_preferred_for_conflicting_overlap,0.8937360178970917,0.07772020725388601,0.08696103289733918,other,other,other,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,conflict_unresolved_legacy_retained,False
